"duration","ResponseId","age","gender","race","edu","attention_check","pids_1","pids_2","pids_3","pids_4","ideology","interest","ft_rep_sup","ft_dem_sup","ft_rep","ft_dem","ft_liberal","ft_conservative","ft_immigrant","ft_feminist","ft_neonazi","outgroup_trust_1","outgroup_trust_2","outgroup_trust_3","outgroup_trust_4","social_distance_1","social_distance_2","social_distance_3","trait_1","trait_2","trait_3","trait_4R","trait_5R","trait_6R","conspiracy_1","conspiracy_2","conspiracy_3","conspiracy_4","conspiracy_5","conspiracy_6","video","partisanship","condition"
552,"R_1dtujI18GeAqxaH",44,1,4,5,2,5,6,6,6,2,5,20,80,0,79,90,34,80,58,0,5,5,3,5,4,5,3,5,2,4,6,5,5,4,1,2,1,4,1,2,"Democrat","ANGW"
973,"R_O2px3TcVOmf2OuR",52,1,5,6,2,5,5,5,5,8,4,86,6,92,44,48,80,90,53,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,2,4,3,1,"Republican","ControlW"
594,"R_dj4WleSjXUaO4ZX",27,1,4,7,2,6,4,7,5,5,5,11,93,11,86,62,41,73,82,0,1,2,2,3,5,5,4,5,2,2,5,4,4,4,1,3,1,2,3,1,"Democrat","ANXW"
456,"R_3lAfCCByyAQIdOb",25,0,5,5,2,7,6,7,6,1,7,4,90,1,70,95,4,70,55,1,1,1,1,2,4,5,5,1,2,2,7,7,5,1,1,1,1,1,1,1,"Democrat","ControlW"
711,"R_3NIpUXKTjUEc7Dr",59,0,5,5,2,7,7,7,7,2,6,9,100,0,100,100,19,100,92,0,2,2,4,2,6,6,6,5,2,3,6,6,6,4,1,3,1,4,1,1,"Democrat","HappyW"
566,"R_vBa2yfLMyVgUpup",57,1,6,5,2,7,6,7,4,10,7,85,0,85,0,0,93,95,1,1,3,3,3,4,3,3,3,3,3,3,5,3,3,4,3,2,4,4,3,1,"Republican","ANXW"
896,"R_1GwQida1bqnQ2xz",64,1,4,5,2,6,4,7,2,2,7,2,75,2,94,63,51,83,70,95,5,5,5,5,4,4,4,4,2,4,5,5,5,2,1,4,4,4,2,2,"Democrat","HappyW"
1014,"R_3lxjZDw9U28Pqlx",64,1,4,3,2,7,7,7,4,3,4,40,100,10,100,61,41,88,79,0,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,4,2,2,3,"Democrat","ControlW"
299,"R_30vCLodAQLeDwvu",32,1,1,7,2,4,3,5,1,4,6,19,76,88,54,89,16,99,72,0,1,2,1,1,3,3,4,4,1,1,7,7,4,1,1,1,1,1,1,1,"Democrat","HappyW"
317,"R_3Jhk0yIrUICEMz2",52,1,3,7,2,6,7,7,6,8,4,64,73,86,92,78,80,77,77,82,5,5,6,6,6,5,6,5,6,6,6,5,5,5,4,5,4,4,5,2,"Republican","ANXW"
489,"R_1LpMbW3qxkYQg4P",61,0,5,5,2,5,5,3,2,8,7,57,59,54,71,29,58,86,71,2,6,6,6,6,6,6,6,6,3,6,4,2,3,1,1,1,1,1,1,1,"Republican","ControlW"
368,"R_1Cyl5m630uWLRlD",43,1,5,3,2,7,4,7,7,6,5,84,90,71,64,69,84,65,67,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,"Democrat","ANGW"
492,"R_pA7F4OJYP4iOBNv",60,1,4,5,2,6,3,6,4,3,1,2,43,0,59,59,58,46,38,0,1,1,1,1,4,4,4,1,1,1,7,7,7,4,4,4,2,4,4,3,"Democrat","ANGW"
958,"R_1JPxy3obJtpLtu1",50,1,4,4,2,5,4,4,4,5,3,59,40,80,44,30,72,60,51,1,3,2,2,1,5,5,5,3,2,4,5,5,5,3,3,3,3,3,3,1,"Republican","ControlW"
510,"R_3ReXOIz132S5H98",50,1,6,4,2,5,4,4,4,7,4,72,29,75,0,0,100,51,0,0,1,1,3,1,1,5,1,1,1,1,7,7,7,3,5,1,5,5,1,1,"Republican","ANXW"
488,"R_2Es2UwaCrYDMF8R",61,0,4,5,2,4,3,4,3,5,2,65,72,63,72,52,51,56,52,14,4,4,4,4,4,4,4,4,3,4,5,4,4,3,2,3,3,4,3,2,"Democrat","ControlW"
966,"R_3nJddo4HyDvKaTp",29,1,4,7,2,5,1,1,3,5,3,58,70,58,70,70,59,82,70,5,4,4,4,4,7,7,7,5,3,4,2,3,3,4,1,2,2,3,2,1,"Democrat","HappyW"
742,"R_3ilCNThCL6Goj6e",44,1,5,7,2,6,4,6,4,5,7,51,89,51,89,51,51,85,100,0,6,6,6,4,7,7,7,6,1,5,7,4,4,2,1,1,1,4,1,1,"Democrat","ControlW"
800,"R_2aJLsb1vjRfL8pL",26,1,4,7,2,6,6,6,7,5,5,7,88,10,93,64,67,65,64,0,1,1,2,1,1,3,1,6,3,6,7,7,7,4,1,5,1,5,1,1,"Democrat","ANXW"
1247,"R_3KZMWY60ebBUyNk",35,1,5,4,2,5,4,6,3,5,3,17,68,31,71,75,51,88,50,0,2,4,4,1,4,4,4,4,2,4,1,6,5,3,1,3,1,4,3,1,"Democrat","ANGW"
1589,"R_uwCrbSxP661YhI5",30,0,4,5,2,6,2,6,1,0,6,12,45,8,47,53,26,77,54,2,3,2,3,5,6,7,7,4,2,1,6,6,4,4,1,4,1,1,3,1,"Democrat","HappyW"
291,"R_QcuTM9cGr4jFFYd",62,1,5,5,2,6,6,6,5,5,6,30,93,29,85,84,54,85,86,0,4,4,4,4,5,5,5,4,4,3,5,5,4,1,1,2,1,2,1,1,"Democrat","ANGW"
2406,"R_3hEnGH8cr9W8xLI",48,0,5,3,2,6,6,6,5,8,4,74,99,70,100,88,100,95,92,4,7,6,6,6,7,7,7,6,6,6,7,6,6,5,2,2,4,2,1,2,"Democrat","HappyW"
479,"R_3iKzQPrJkGqIewu",44,0,6,6,2,7,3,7,7,6,7,80,0,65,0,0,70,30,30,0,1,1,1,1,4,4,4,1,1,1,7,7,7,5,5,4,5,4,3,1,"Republican","HappyW"
591,"R_22WuT5D50zJfbtl",60,0,5,5,2,7,7,7,4,5,7,9,100,7,100,73,15,71,80,5,3,3,5,4,6,7,5,5,4,4,3,3,4,2,1,1,1,1,1,1,"Democrat","ANXW"
396,"R_27BsV73kXYpIRvq",32,1,5,7,2,7,7,7,5,5,6,18,100,29,87,70,42,87,73,0,5,5,5,6,1,3,2,6,3,5,6,5,5,4,1,3,1,4,3,4,"Democrat","ControlW"
4537,"R_C8k85hIGi1R7pex",48,0,5,5,2,7,5,7,6,0,5,20,85,5,76,95,30,90,48,0,2,2,4,4,6,5,4,4,2,3,6,7,5,2,1,3,1,4,4,3,"Democrat","ANXW"
384,"R_vCypKokT7gnf8oV",43,1,4,7,2,6,6,6,6,5,7,2,100,0,85,51,19,68,73,0,1,2,1,1,4,5,5,2,1,1,7,7,6,4,1,3,1,5,1,1,"Democrat","ControlW"
513,"R_3isr05EKiu9jJ0G",48,1,4,3,2,6,6,6,6,2,2,80,100,78,92,86,38,41,84,0,4,4,5,6,6,6,6,4,5,4,4,4,4,3,3,4,2,2,3,2,"Democrat","ANGW"
2722,"R_saHZemmxhGmElyN",27,0,4,5,2,6,6,6,6,10,6,60,64,69,68,77,77,70,73,66,4,3,4,2,5,6,6,7,6,7,6,5,6,5,4,3,3,4,4,4,"Democrat","HappyW"
3414,"R_URfHNovtuZvOMRb",22,1,5,5,2,6,7,7,5,8,4,0,100,0,100,39,100,69,100,0,1,1,1,1,1,1,1,5,5,5,4,5,5,5,5,5,5,5,3,1,"Democrat","ANGW"
930,"R_cVoN4vwOHnlwWyd",34,0,4,5,2,7,7,7,7,10,7,0,100,0,100,91,100,75,64,30,1,1,1,1,1,1,1,1,1,1,7,7,7,4,3,4,4,3,2,1,"Democrat","ANXW"
1150,"R_3fdB4fptAs1PBoJ",49,1,4,6,2,4,4,4,4,6,4,3,80,1,93,35,1,2,1,0,4,4,4,4,4,4,4,4,4,4,5,4,4,3,3,3,3,3,3,2,"Democrat","HappyW"
330,"R_1KlKwgthdOTV5IK",35,1,6,6,2,7,7,7,5,0,5,43,100,12,89,82,45,100,81,0,4,4,4,5,5,6,6,4,2,4,5,3,4,1,1,1,1,1,1,3,"Democrat","ControlW"
2270,"R_0kyVVQG3tWzkaOd",40,0,6,6,2,7,6,7,7,2,6,34,100,43,100,86,47,73,86,11,6,7,6,7,4,6,3,7,1,6,1,2,3,3,4,2,2,3,3,1,"Democrat","ANGW"
389,"R_86bbchu6PiNuRAR",56,1,6,7,2,7,7,7,7,10,7,98,100,99,87,100,96,100,100,100,6,7,6,7,7,7,1,7,7,7,7,1,7,5,5,5,5,5,1,5,"Democrat","ANXW"
1377,"R_3Dd5HjcHE3S0doy",59,0,5,5,2,7,7,7,7,8,7,37,100,20,100,85,100,100,68,0,3,3,3,3,7,7,7,6,3,3,6,6,6,1,1,1,1,1,1,1,"Democrat","ControlW"
289,"R_9zqRmjrVbkvzsT7",39,0,6,3,2,5,5,5,3,8,6,65,70,85,61,60,63,74,65,42,5,6,5,4,5,5,6,6,6,5,7,6,5,3,4,3,4,4,2,1,"Republican","HappyW"
527,"R_3L0ZbpenbCzOd00",26,1,5,4,2,3,2,3,3,5,5,38,68,37,39,51,49,85,78,0,4,4,4,3,5,7,3,5,2,4,5,3,4,3,3,3,1,3,2,1,"Democrat","ANGW"
1059,"R_2v21tlw1YmOra0Y",50,1,5,3,2,7,7,7,4,5,6,5,100,0,90,64,50,74,0,0,2,2,2,2,4,4,4,4,2,2,7,7,7,4,3,4,4,4,4,1,"Democrat","ANXW"
771,"R_3JkeLybdgW76TDq",52,1,4,5,2,7,7,7,2,8,7,67,100,70,100,93,64,60,42,27,6,6,6,7,7,7,6,7,6,7,1,1,1,4,3,2,1,4,1,1,"Democrat","ANXW"
826,"R_1dhqw3RNdSlNuR4",53,1,4,5,2,7,7,7,4,5,6,40,85,0,75,50,65,100,70,0,1,3,4,1,4,4,4,3,1,3,1,1,1,3,3,3,3,3,3,2,"Democrat","HappyW"
727,"R_Xv4dsIZB5CSempb",20,1,4,3,2,5,5,5,2,5,4,51,51,51,51,50,50,100,50,0,4,4,4,4,7,7,7,4,4,4,7,4,4,5,1,4,1,3,3,1,"Democrat","ControlW"
406,"R_29ohDB8N1RffZVa",35,1,5,6,2,6,7,7,7,10,7,100,100,100,100,100,100,100,100,100,7,7,6,7,6,7,7,7,7,6,7,6,7,3,3,4,4,4,4,4,"Democrat","ANXW"
241,"R_3p5SN7AINweKanj",34,0,2,2,2,5,4,3,4,6,2,75,73,71,60,69,67,58,63,63,4,3,4,5,5,4,3,4,3,5,5,4,3,4,3,3,3,4,3,2,"Democrat","ControlW"
792,"R_7WKg4NKb7GFWeyJ",45,0,4,6,2,5,5,5,6,5,6,1,84,2,81,70,26,62,19,1,3,3,4,5,5,5,4,5,3,3,5,5,5,4,3,4,4,2,2,2,"Democrat","HappyW"
649,"R_3NEYRS8uNUkAQHB",33,0,5,5,2,7,7,7,7,0,7,51,51,51,51,51,51,51,51,51,4,4,4,4,4,4,4,1,1,1,7,7,7,1,1,1,1,1,1,1,"Democrat","ControlW"
2206,"R_Rt2F0O48KwSAXQt",51,1,4,7,2,7,5,6,4,1,7,10,92,0,90,96,10,100,92,0,2,2,2,2,2,1,4,1,1,1,7,7,5,1,1,1,1,1,1,1,"Democrat","ANGW"
562,"R_74yggRuZXhFoCEF",46,0,1,6,2,7,7,6,7,10,6,66,93,71,79,65,78,66,68,76,7,6,7,6,7,7,7,6,7,7,4,3,2,5,4,5,5,4,5,2,"Democrat","ANGW"
993,"R_eFDDwt0rEUXJsd3",54,0,4,6,2,1,6,7,1,3,7,30,82,20,81,74,42,82,77,0,4,4,4,4,5,4,5,4,3,4,7,5,5,1,1,1,1,1,1,1,"Democrat","ANXW"
574,"R_6y8E2rg9QJXc9RT",53,1,4,5,2,7,4,7,4,3,7,41,82,39,80,43,43,81,45,11,3,3,4,4,5,5,4,5,3,3,6,4,4,4,1,3,1,3,3,2,"Democrat","HappyW"
492,"R_r9mg7WRbXqPZDuV",51,0,4,3,2,7,6,7,6,0,1,0,100,0,100,100,0,100,100,0,1,1,1,1,6,6,6,2,2,2,6,6,7,3,2,2,2,4,2,1,"Democrat","ControlW"
413,"R_2ZWAp2DWRsW9AQb",25,0,6,6,2,7,6,7,6,2,7,6,84,0,99,66,38,100,95,0,1,1,2,5,5,5,5,2,3,6,5,5,6,4,4,5,1,5,5,2,"Democrat","HappyW"
558,"R_3oTH0FzJHf13ETq",21,0,4,5,2,1,4,5,3,9,5,100,80,83,10,27,62,24,72,89,2,1,7,5,1,6,4,2,1,4,6,7,5,2,3,4,1,4,5,1,"Democrat","ANGW"
847,"R_1H6sNX7L0m1LRFW",35,1,5,3,2,7,5,6,3,0,6,0,100,0,86,100,0,91,100,0,1,1,1,1,4,4,4,2,1,2,7,7,5,1,1,1,1,1,1,1,"Democrat","ControlW"
1240,"R_3siURDNFtlfTdz3",48,1,5,5,2,4,4,4,3,5,2,50,65,22,70,51,33,88,73,10,4,4,4,4,7,7,7,4,4,4,4,4,4,3,2,2,1,3,2,1,"Democrat","ANXW"
218,"R_10AgnHK1Yp46UVS",51,0,4,7,2,7,6,6,7,10,7,0,100,0,100,100,100,0,100,0,6,7,7,6,7,6,7,6,7,6,7,7,6,5,4,4,5,5,4,1,"Democrat","HappyW"
545,"R_3PBMhTbFGT7xlYh",45,1,4,6,2,4,4,4,4,5,5,0,91,0,91,80,23,60,51,0,2,2,2,6,4,4,3,5,1,2,6,6,4,2,2,2,3,3,3,1,"Democrat","ANGW"
485,"R_12x0oYiMH8vWWna",42,1,5,7,2,7,6,7,5,1,5,10,100,0,90,90,10,100,90,0,2,2,2,3,2,3,5,2,7,3,7,6,5,1,1,1,1,2,1,1,"Democrat","ANXW"
1214,"R_2E78OnS1bPkgvAR",52,1,4,7,2,5,4,5,4,5,4,49,63,51,72,51,62,51,61,51,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,"Democrat","HappyW"
466,"R_RhsErBSXhMbJWXD",52,1,4,6,2,7,7,7,4,0,6,6,97,0,82,99,51,94,88,0,5,5,5,3,7,7,7,5,3,5,2,6,2,5,1,4,1,2,2,1,"Democrat","ControlW"
638,"R_RFzF9XB8G29IiDT",31,1,5,6,2,5,5,5,5,8,6,20,100,20,100,75,50,90,75,25,3,3,3,3,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,1,"Democrat","ANGW"
2579,"R_1FlGYnphmEGOAaL",27,1,5,6,2,7,5,5,5,2,4,14,91,11,93,90,31,54,93,0,2,2,3,4,5,6,5,3,2,3,7,6,5,2,1,1,1,2,1,1,"Democrat","ANXW"
745,"R_3EXtKK7OjhfpFHa",33,0,5,5,2,3,4,3,4,4,5,51,72,51,82,65,49,75,61,10,4,4,4,4,5,6,5,4,3,4,4,4,4,2,3,2,2,3,2,2,"Democrat","ControlW"
1192,"R_3e3Pfidvxm70X7Z",19,0,4,3,2,6,6,7,5,7,3,14,100,13,100,83,20,87,31,20,5,3,3,3,5,5,5,3,4,4,3,4,4,3,1,3,2,2,3,1,"Democrat","HappyW"
2285,"R_1OkPtUx6cRzKglf",45,1,4,6,2,6,4,5,6,7,4,38,93,31,85,43,66,45,53,2,5,6,5,5,5,6,5,5,1,4,6,5,5,3,4,2,3,4,2,1,"Democrat","ANXW"
420,"R_1IT18R2lSBpxw8t",37,1,4,3,2,5,5,5,4,6,4,27,87,6,93,47,61,66,92,0,4,4,4,4,5,5,5,4,4,4,4,4,4,4,3,4,3,3,3,3,"Democrat","ANGW"
755,"R_1CI6Q3A9XVoziN9",53,1,5,5,2,7,7,7,4,5,3,8,84,4,96,91,28,93,75,0,3,3,3,3,4,4,4,4,4,3,5,4,3,3,3,3,3,3,2,1,"Democrat","HappyW"
1487,"R_ePt0uNmn0RD0OlP",54,1,4,4,2,4,4,6,4,5,7,72,65,70,70,70,52,70,72,0,7,7,7,7,4,5,2,6,6,6,4,4,6,2,3,2,2,3,1,1,"Democrat","ANGW"
941,"R_2ylP8dhvojHR8U0",51,1,5,5,2,7,6,7,5,5,4,51,92,31,85,73,39,94,51,0,4,3,3,3,4,4,4,4,2,4,5,4,5,3,1,4,1,2,1,1,"Democrat","ANXW"
270,"R_1gH3w4hmmbwcLZi",52,1,5,6,2,4,4,4,4,5,2,38,80,42,84,69,42,53,58,17,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,"Democrat","ControlW"
652,"R_2dst994vyyNFKWF",45,1,5,3,2,5,5,6,2,5,3,0,88,0,86,47,74,83,89,0,2,2,2,2,5,5,5,4,4,4,4,5,4,2,3,3,2,3,3,2,"Democrat","ANGW"
697,"R_3htGksZwnU2agsv",48,1,5,6,2,5,4,5,3,5,7,47,59,28,73,68,54,58,78,23,2,2,2,2,7,7,7,6,2,3,6,4,5,4,1,2,4,3,1,1,"Democrat","ANXW"
1836,"R_2aJgZyLF3l0C70q",60,1,4,6,2,6,3,4,5,8,7,81,45,61,0,15,90,45,0,0,4,3,5,1,6,5,7,5,2,4,5,4,3,4,5,2,5,2,1,2,"Republican","ControlW"
501,"R_3jTo1lGplD02Nm0",37,0,5,6,2,7,7,7,7,10,7,99,97,99,99,96,98,98,99,97,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,3,"Democrat","HappyW"
610,"R_2fAIZ39P2XbxQwF",51,1,4,7,2,7,7,7,5,5,6,1,86,6,92,60,53,57,63,0,1,1,4,1,4,4,4,5,1,1,7,1,5,5,1,2,1,5,2,4,"Democrat","ANGW"
1748,"R_2X7p5F1QucP17Jh",38,1,4,7,2,6,5,6,5,2,6,10,80,10,80,78,10,72,80,0,4,4,4,4,4,4,4,4,4,4,5,5,4,1,1,1,1,3,1,1,"Democrat","HappyW"
1174,"R_vvNlqBBfXrrnykF",33,1,5,4,2,6,6,6,5,9,5,69,73,77,37,67,79,64,70,73,5,5,6,5,5,6,5,6,5,6,5,5,5,3,4,4,5,4,4,1,"Republican","ControlW"
1711,"R_1pM2IFHEVI2nuEk",35,0,4,3,2,5,5,6,6,5,2,50,100,50,100,60,50,60,50,35,6,6,6,6,6,6,6,6,5,6,4,4,4,4,4,3,3,4,3,4,"Democrat","ANGW"
1108,"R_2QVXV2mVPf0BZud",27,1,5,4,2,7,5,7,6,0,5,20,100,10,100,100,0,100,100,0,1,1,1,1,4,1,1,4,1,2,7,7,4,4,1,1,1,3,1,3,"Democrat","HappyW"
501,"R_12JxBYbulxjIMim",52,1,4,6,2,7,7,7,3,1,7,3,86,0,75,78,51,96,80,0,1,1,1,1,1,1,1,1,1,1,7,7,7,1,1,1,1,1,1,1,"Democrat","ANXW"
455,"R_1nPCiw2Xi2cjRdn",46,1,6,5,2,6,5,5,5,2,5,29,73,29,72,88,29,75,92,0,4,4,4,2,2,3,3,4,4,4,4,4,4,3,2,2,1,2,2,2,"Democrat","ControlW"
402,"R_ZdAekFpm4mOyDyV",35,1,5,5,2,7,7,7,6,10,7,13,51,20,80,51,51,51,55,38,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,"Democrat","HappyW"
1408,"R_2qEgzGOvQ5nNzbA",28,1,4,6,2,6,6,6,4,3,6,0,88,0,88,88,0,90,96,0,2,2,2,4,3,4,2,4,1,4,7,7,6,2,1,1,1,2,1,1,"Democrat","ANGW"
425,"R_AhTg8jTeSsi1c0p",30,0,4,6,2,6,6,6,6,7,6,44,69,45,61,65,52,60,63,32,4,3,5,6,5,5,4,6,5,4,2,3,3,4,4,2,4,3,3,1,"Democrat","ANXW"
705,"R_ZJmUxkwHys1lInT",19,1,4,5,2,5,5,5,5,5,4,8,83,24,62,53,51,34,17,0,4,4,4,4,3,3,2,4,2,4,2,4,4,3,3,3,3,3,3,2,"Democrat","ControlW"
540,"R_3HB0AIq7QLjcGpB",53,0,5,5,2,6,5,7,6,2,6,40,70,20,75,75,40,75,60,0,5,5,5,4,6,6,6,6,2,5,4,5,3,1,1,2,1,1,1,1,"Democrat","HappyW"
200,"R_3GesTmVXJD2jBAj",29,0,5,3,2,7,7,7,7,10,5,98,100,98,100,100,100,100,100,100,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,1,"Democrat","HappyW"
367,"R_3hfj9FexJi1bqd1",20,1,5,5,2,5,5,3,3,4,5,0,58,0,41,64,0,100,78,0,1,1,1,1,1,1,1,3,2,2,6,5,1,2,1,4,1,4,4,1,"Democrat","ControlW"
1226,"R_1f8AiZdZbkL3kIu",49,1,5,3,2,4,4,7,5,5,2,12,100,14,100,57,65,53,78,54,1,1,1,1,1,2,4,4,1,1,7,7,7,3,3,3,3,3,3,1,"Democrat","ANGW"
448,"R_26nnk4VOVrBIuMp",23,1,5,4,2,4,4,4,4,3,1,0,67,0,61,100,0,100,75,0,2,2,2,2,1,1,1,1,1,1,4,5,5,3,1,3,1,3,1,3,"Democrat","ANXW"
404,"R_ylrqHAG5l2ggmBj",28,1,4,3,2,7,7,7,2,0,7,0,100,0,100,100,0,100,55,0,3,3,3,5,6,6,6,5,2,2,6,6,5,1,1,1,1,2,2,2,"Democrat","ANGW"
262,"R_3sbvbCBQ1696RbL",46,1,4,5,2,5,4,5,5,5,3,36,58,59,41,39,42,56,62,41,2,1,2,2,2,3,3,3,4,4,3,3,4,3,2,2,3,3,2,1,"Democrat","ANXW"
13463,"R_OcLiJSmZOyayCPv",29,1,6,5,2,7,4,7,4,5,2,100,0,100,0,0,51,0,51,51,1,1,1,1,4,1,4,4,4,1,7,7,4,5,3,1,5,3,1,1,"Republican","ControlW"
521,"R_11YJmo7ReC6vYMZ",30,1,3,6,2,7,7,7,7,10,7,100,100,100,100,100,100,100,100,100,6,7,5,4,7,7,7,7,7,7,7,7,7,4,4,5,3,4,5,1,"Republican","ControlW"
7806,"R_3dK3E0EHCs0cXWr",33,1,5,4,2,7,7,5,5,8,4,71,77,27,85,61,93,81,25,39,3,4,4,6,6,3,6,4,5,5,4,6,7,3,4,1,4,2,4,2,"Democrat","ANXW"
665,"R_1jjgoxnhST0be29",40,1,6,6,2,4,3,4,3,0,4,51,51,28,37,51,43,60,52,0,5,5,5,5,6,3,6,5,4,5,4,4,3,1,1,1,1,2,1,1,"Democrat","ANGW"
1174,"R_3Mn9J6oxogcoR8V",41,0,4,3,2,6,6,6,6,10,7,80,87,73,79,92,75,87,70,85,1,1,1,1,7,7,7,1,1,1,7,7,7,4,3,5,4,4,4,4,"Democrat","HappyW"
897,"R_1GVyAlCmZYMVUL1",50,0,5,7,2,6,4,6,5,5,4,13,90,0,80,86,50,100,81,0,1,2,1,2,5,4,4,4,1,1,6,6,6,3,1,1,1,3,1,1,"Democrat","ControlW"
1834,"R_cSGG2j9kfbhnj9L",38,1,5,3,2,5,5,5,3,5,4,15,90,25,91,75,48,90,90,0,4,4,4,4,7,7,7,5,4,4,5,5,4,3,1,2,2,2,2,1,"Democrat","HappyW"
548,"R_RELlgximrKZtt4d",28,1,4,3,2,7,7,7,5,8,7,5,100,3,100,77,67,98,71,34,1,1,1,1,4,4,4,4,2,2,6,5,4,3,2,3,3,3,4,1,"Democrat","HappyW"
574,"R_1LiIO5RD30QkmtT",26,1,4,6,2,5,5,4,5,3,3,29,76,10,66,62,13,60,91,0,4,4,6,4,5,5,5,4,1,4,7,5,6,5,2,3,4,4,3,1,"Democrat","ANGW"
820,"R_Y5n7BESXD64fn33",22,1,4,6,2,6,6,7,4,3,1,21,79,20,84,82,9,100,100,0,6,5,4,6,4,6,6,6,5,5,4,4,4,3,1,1,1,4,1,1,"Democrat","ControlW"
607,"R_2EnpevNXd1i88kd",52,1,4,3,2,7,6,7,5,2,7,2,98,3,99,72,8,75,71,0,2,4,3,2,6,7,5,6,3,3,5,6,3,2,2,4,3,3,1,1,"Democrat","ANXW"
1775,"R_BJxAPM9j8glhyr7",37,1,4,6,2,6,5,6,2,4,4,1,79,30,80,76,18,81,73,0,3,3,4,4,6,5,4,4,3,1,7,4,3,3,1,3,2,3,1,1,"Democrat","ANXW"
1552,"R_3qajeL43MorddrE",36,1,5,5,2,6,6,5,4,4,4,49,52,36,65,60,52,51,60,0,5,4,5,5,5,5,5,4,4,4,4,4,4,2,2,2,1,3,2,1,"Democrat","ANGW"
450,"R_1MPoMBZKaJlMyBP",43,1,4,2,2,1,4,1,4,5,4,15,100,11,80,17,4,77,51,13,1,1,1,1,4,4,4,6,6,7,4,4,5,3,3,3,3,3,3,4,"Democrat","HappyW"
679,"R_1f8HkEJV2gsIvTl",36,1,5,7,2,7,6,7,6,0,7,0,100,0,100,100,0,100,100,0,2,2,2,3,2,2,4,1,1,2,7,6,5,1,1,1,1,1,1,3,"Democrat","ControlW"
806,"R_2YuhPzxpo4Nv9ri",42,1,4,5,2,6,3,6,4,3,3,39,68,42,62,64,51,77,66,0,4,3,4,4,5,5,5,5,3,3,4,4,4,2,1,2,1,2,2,1,"Democrat","ANXW"
832,"R_3khyuLKfse2rqU1",55,1,4,5,2,7,7,7,3,0,3,0,100,0,100,100,0,51,0,0,1,1,1,1,7,7,7,7,1,1,7,7,7,1,1,1,1,1,1,5,"Democrat","ANGW"
575,"R_3nxCII29wyNo4Bx",26,1,4,5,2,7,7,7,6,10,4,0,92,0,81,81,91,0,70,0,1,1,1,1,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,"Democrat","ControlW"
457,"R_3nBqi0dM5YgqsX4",48,1,4,7,2,6,5,6,7,3,4,45,81,43,70,64,27,98,87,0,4,4,4,4,6,6,7,5,3,4,4,4,4,3,2,3,1,3,2,2,"Democrat","HappyW"
1002,"R_3Lb67MlZaVtqjVo",38,1,4,4,2,6,3,6,3,5,5,5,100,4,100,61,75,100,99,0,4,1,1,1,7,5,7,5,1,5,7,6,6,1,1,1,1,1,1,1,"Democrat","ControlW"
1186,"R_57SmsWgtTuzIh3j",49,1,4,6,2,6,4,6,4,5,5,36,66,11,77,62,56,92,58,4,4,4,4,4,4,4,4,4,1,1,7,7,7,5,1,2,2,4,1,4,"Democrat","ANGW"
453,"R_12sQXts10ALZARn",36,1,4,6,2,7,7,7,1,10,7,80,0,62,0,0,88,51,0,0,1,1,4,1,4,4,4,4,1,1,6,6,4,5,2,3,2,2,3,1,"Republican","HappyW"
622,"R_3irmlQfz6U9jhkD",53,1,4,7,2,4,4,4,1,5,2,52,63,50,83,53,53,55,50,13,4,4,4,4,6,6,6,4,4,4,4,4,4,5,3,5,2,5,3,3,"Democrat","ANXW"
675,"R_A5MnoxmQTLmmTF7",48,1,4,5,2,6,6,7,4,5,5,32,96,37,92,51,88,51,92,3,5,5,5,5,6,4,6,6,5,6,3,5,4,2,3,2,3,2,2,2,"Democrat","ANXW"
742,"R_3hyi2izQ30SKaue",51,1,4,7,2,5,6,4,2,5,2,42,55,45,60,63,64,79,78,0,5,4,5,5,7,7,7,4,4,4,3,3,3,1,1,1,1,1,1,4,"Democrat","ANGW"
252,"R_uq7U58YIuiVOhod",43,1,4,7,2,7,7,7,6,8,4,4,100,5,93,67,59,46,58,13,1,1,2,2,1,1,1,2,1,1,6,6,6,4,4,4,4,3,1,4,"Democrat","HappyW"
397,"R_3NPvvlCp0wzCPcn",40,1,4,7,2,7,5,7,3,5,4,39,100,11,100,53,39,75,83,0,1,1,1,1,4,4,4,3,2,1,6,6,6,4,1,3,3,3,3,2,"Democrat","ControlW"
751,"R_tPrPVo4Q6nPWwg1",54,0,4,5,2,5,5,5,4,6,7,9,53,1,37,59,4,62,36,0,5,5,5,5,5,6,6,5,4,5,6,5,4,5,1,1,1,3,1,1,"Democrat","ANGW"
539,"R_27dpJ92KPsTbs6V",37,1,4,7,2,5,7,7,4,1,3,0,100,0,100,98,0,51,94,51,2,2,2,2,4,4,4,4,2,3,6,5,5,3,2,3,4,4,3,4,"Democrat","ANXW"
